Time,X,Y,x_lorenz,y_lorenz,z_lorenz
8.6008600860086,-4.973592752425048,-0.16361225508019128,-7.692173712840807,-4.886487100052724,29.484319887907553
8.7008700870087,-4.984497844405972,-0.062173028360590264,-5.743557561891767,-4.797077089286931,25.219406002786982
8.8008800880088,-4.988431549490239,-0.029952326459644005,-5.782533432193695,-6.753721041533632,22.11438660511342
8.9008900890089,-4.993070049383126,-0.0746523963434393,-7.568183885618346,-10.07366738238995,21.842011826354025
9.000900090009,-5.005282489649851,-0.17494042146751254,-10.301056099999212,-12.776756071499625,26.039101173095737
9.1009100910091,-5.027306222273069,-0.24995616554904715,-11.275990116193766,-10.313629653496914,31.62933671835346
9.2009200920092,-5.050754336521467,-0.19673609630461622,-8.779254922290699,-5.486155516865696,31.119140766895846
9.3009300930093,-5.064515155265582,-0.08064491816095624,-6.038817518474185,-4.215650809589264,26.70509077950012
9.4009400940094,-5.068772561366068,-0.01793233485872417,-5.294945209293497,-5.5828995584663685,22.742558046711327
9.5009500950095,-5.070808232307067,-0.03555910842184151,-6.500381889009436,-8.573071014871513,21.005547469135337
9.6009600960096,-5.078203097021133,-0.12213849716649929,-9.217185632791715,-12.298719855529061,23.431278342103624
9.7009700970097,-5.095996312087427,-0.22806669845174599,-11.547355358164173,-12.376492279230403,29.96808763043957
9.8009800980098,-5.120230742650337,-0.23030278997746786,-10.176848570518143,-6.999471626873765,32.55060665655033
9.900990099009901,-5.137925520345319,-0.11489949128465425,-6.798619383639843,-3.925544828614308,28.685683487122134
10.00100010001,-5.144033644607564,-0.01920099273593149,-5.063886496561363,-4.477105500494646,23.96798729886838
10.1010101010101,-5.144514342066463,-0.004021264050861003,-5.494286751983283,-6.883260534210047,20.8845497571003
10.201020102010201,-5.147377142778757,-0.06493680712781835,-7.751424008201229,-10.784566987427334,21.125599601360143
10.3010301030103,-5.159380456501674,-0.17948881716275944,-10.935840135137134,-13.620010804688736,26.69785799699517
10.4010401040104,-5.181846134856066,-0.24865289729491385,-11.563922047766708,-9.734738150276833,32.89492098775619
10.501050105010501,-5.203752694615174,-0.16668737239861903,-8.218266340111523,-4.35833136891821,31.113016747139604
10.6010601060106,-5.21377646102222,-0.0406116361940624,-5.287255007264923,-3.5379186944705263,25.898452170336988
10.7010701070107,-5.214346767595609,0.014736395134908483,-4.706944665715456,-5.202074618214615,21.62702023690661
10.801080108010801,-5.213569855405777,-0.011799351030662627,-6.159438479142573,-8.547859472197985,19.770468890225587
10.9010901090109,-5.219077432830384,-0.10885394264828734,-9.322430688462688,-12.980790092936978,22.611188342561896
11.001100110011,-5.236269508550017,-0.22870590816493785,-12.131753948742753,-13.10925210082587,30.610695595107842
11.101110111011101,-5.260581338185111,-0.22623027602483284,-10.358239907834628,-6.392422378939367,33.50177803908087
11.2011201120112,-5.276832743613835,-0.09097998009957642,-6.306066703547193,-3.0027987855809712,28.723115074424015
11.3011301130113,-5.280039432740532,0.01277094840316884,-4.341842745470407,-3.6559558321958328,23.3878667369132
11.401140114011401,-5.277237884130414,0.029539683927096338,-4.714317701602329,-6.076814451767304,19.754701466695465
11.5011501150115,-5.276657460599719,-0.03016295980733142,-7.044429508566598,-10.330971422737662,19.328051926399247
11.6011601160116,-5.285502955552981,-0.15493443218210523,-10.864985347357493,-14.596434259215926,25.055397502785308
11.701170117011701,-5.306985559200064,-0.2548638285199533,-12.453471326902472,-11.027040281396232,33.63571930554096
11.8011801180118,-5.330104677212304,-0.1772772604270016,-8.67076131945253,-3.8343628473213665,32.49554008621267
11.9011901190119,-5.340000118240932,-0.026366643601860293,-4.838071491169692,-2.393934565530434,26.44416089185525
12.001200120012001,-5.338110794331262,0.04829798591203993,-3.7260881517393507,-3.785642606070006,21.30705462620036
12.1012101210121,-5.333174250025243,0.03803561432174407,-4.7578583530787855,-6.753329154537793,18.209134341654075
12.2012201220122,-5.332929069185375,-0.0453721669877109,-7.78582608636279,-11.82259473820573,19.062310088163123
12.301230123012301,-5.344440564277667,-0.19003691189644428,-12.047566623914511,-15.524912984489962,27.32872309497437
12.4012401240124,-5.368629487069511,-0.26170394117767454,-12.274259333210102,-8.825950390090993,35.32451618846742
12.5012501250125,-5.389469026373655,-0.13033486905706365,-7.250143599491183,-2.206689788229874,31.34647016687269
12.601260126012601,-5.394285421183013,0.02073364808537348,-3.761036078237862,-1.868016300355666,24.792020604838108
12.7012701270127,-5.388630916863351,0.07695105174365408,-3.101778418259395,-3.4908423770664694,19.72392659148678
12.8012801280128,-5.381460660304411,0.055181570799042984,-4.393619320347957,-6.628331192732751,16.71358684401134
12.901290129012901,-5.379935262104052,-0.03764263607860634,-7.7582515616238865,-12.286336334454694,17.84192810953305
13.001300130013,-5.391425733925977,-0.19878202806804635,-12.615039535280568,-16.586241773078573,27.58172381369254
13.1013101310131,-5.416981449246501,-0.2737692002378852,-12.628341065462305,-8.256562286041838,36.576356171028976
13.201320132013201,-5.437741967251626,-0.11580403399318272,-6.7054982596035995,-1.0754947100126255,31.42715704111038
13.3013301330133,-5.440247686982823,0.049261373583075155,-2.9232312949394994,-0.9027945850252459,24.349629829852994
13.4013401340134,-5.431514796561111,0.1101518352361276,-2.1001765911879877,-2.229100109561299,18.955705948251413
13.501350135013501,-5.420547951758977,0.09988441078602077,-2.965537219942386,-4.591907104580066,15.24326445656378
13.6013601360136,-5.4134648365317,0.030219348069515685,-5.622163287401969,-9.51310275919207,14.281683792000907
13.7013701370137,-5.417325042102982,-0.12339150030549748,-10.879991001984207,-17.06769615534308,20.891609573570193
13.801380138013801,-5.439237110793325,-0.29631945047749375,-14.71536286991688,-13.87270582895886,36.214900467555296
13.9013901390139,-5.466995964773651,-0.20414945146473865,-9.088646949290268,-1.2156372019605046,35.46077720315306
14.001400140014,-5.475560667923199,0.02366926590113068,-2.966769645907801,0.9281817259207756,26.994738714178006
14.101410141014101,-5.466302185456287,0.14146480976690412,-0.7407169669443975,0.27712265934703006,20.58309730107757
14.2014201420142,-5.450027698114237,0.17581782820887884,-0.2634272163197875,-0.13615276156446493,15.762092059717459
14.3014301430143,-5.432074068761978,0.18065870683569354,-0.30026790831468203,-0.47265539573156146,12.079269382957314
14.401440144014401,-5.414270622122594,0.1736468359332591,-0.6300477250524114,-1.16106844258737,9.283781913934344
14.5014501450145,-5.397871974811359,0.15029887320114052,-1.54144233046674,-2.98380573632949,7.300557445465659
14.6014601460146,-5.3855423337550885,0.08534000572327215,-4.023494619425061,-7.935180318107375,6.877915095191623
14.701470147014701,-5.384271116253635,-0.08524026335827475,-10.271502182691666,-19.013119733146695,13.74506314002176
14.8014801480148,-5.406955148753393,-0.3630401202830533,-17.631672447333923,-18.796291585038755,38.899996299412834
14.9014901490149,-5.443328917016558,-0.2648063097405673,-9.509105508329563,3.05744001374506,39.12652957142177
15.001500150015001,-5.451341323137162,0.0884102916789658,-0.1506845161674648,5.551841409292295,28.27091827686138
15.1015101510151,-5.432015640629079,0.2707599804650809,3.4096504079046897,5.711402414445089,22.60948636877091
15.2015201520152,-5.400187162943378,0.3616690810688991,5.658923551566867,8.207119776746945,20.084713994883316
15.301530153015301,-5.359117668700469,0.46569205778246625,8.799725025428609,12.427460194286779,22.037103378539435
15.4015401540154,-5.306068841437356,0.5935151552201411,11.878826601583118,13.491328410603408,29.5350816909222
15.5015501550155,-5.243644223123361,0.6271562694406243,10.820826340841073,7.346593323957055,33.60503887252031
15.601560156015601,-5.1858243388879615,0.5154559409645415,6.81947456660423,3.2477003212937436,29.481181624076648
15.7015701570157,-5.140236635023428,0.40831371621476686,4.544374680199658,3.5643874049516544,24.07907685221282
15.8015801580158,-5.101378717113116,0.3830502597510463,4.65640237659641,5.7787336007605195,20.229285375751783
15.901590159015901,-5.060882085811323,0.4399673640254106,6.738193771590315,9.77228745427781,19.333401529672145
16.001600160016,-5.010770812740494,0.5730954386334145,10.409591437703309,14.217284364814565,24.177866032053792
16.1016101610161,-4.945894907881315,0.7105393744236956,12.475265186515527,11.83691020993728,32.88684657600437
16.2016201620162,-4.874689806983292,0.6766531747992242,9.22624984648557,4.4881450305759865,32.96882683586675
16.301630163016302,-4.814788462498639,0.5194668407505126,5.220953060088107,2.4967332515040783,27.124539161335548
16.4016401640164,-4.768693667478936,0.41874548720868054,3.8573326953312805,3.7079081525443414,21.889454306608627
16.5016501650165,-4.72756133004515,0.419161888968594,4.702531462395603,6.5096851641686255,18.607616907292375
16.6016601660166,-4.681678616063646,0.5143618509371154,7.522097161827283,11.345897300029225,19.024852614418386
16.7016701670167,-4.621545398077898,0.6999867135388619,11.70291619626275,15.347923904948624,26.540502090794984
16.8016801680168,-4.542764334214566,0.8465822515832587,12.430822120145042,9.63962832468356,34.94081818258889
16.901690169016902,-4.460998750900779,0.7473578758293709,7.718038044369259,2.6159726785452615,31.82672203643928
17.001700170017,-4.396433774211299,0.550654142280147,4.048078135030685,1.956230132327082,25.323666436532903
17.1017101710171,-4.34758353008713,0.447638398603062,3.2321417580097527,3.5162111042668154,20.190254925345037
17.2017201720172,-4.303086298985221,0.46015548582783583,4.434756166197458,6.577485499972243,17.10147859567194
17.3017301730173,-4.25170338085008,0.5865950746891684,7.673519151638478,12.044939633588314,18.039756948153475
17.4017401740174,-4.181481434682244,0.8354875695103791,12.422581249502413,16.386641073295266,27.288333438748403
17.501750175017502,-4.0859435054788635,1.0367566501142111,12.647139897797306,8.625820495689045,36.29460520752451
17.6017601760176,-3.986130793763999,0.9065077929467151,6.965863813104246,1.3887152490838166,31.67372316614175
17.7017701770177,-3.9087395600526653,0.6484237705915148,3.1537118581386023,1.0771018594655772,24.635170587467794
17.8017801780178,-3.8524888388748137,0.5001951156027158,2.3061004660999314,2.4477181204758223,19.24445635826149
17.9017901790179,-3.8041568573929894,0.4866665148131215,3.2270127364638834,4.951161342270073,15.599743714032128
18.001800180018,-3.7509218823784503,0.6010986859723232,6.010803891112856,10.035162560908498,14.93525557153793
18.101810181018102,-3.6781179530697963,0.8881642552462307,11.28264393132317,17.1973826855552,22.2083107813633
18.2018201820182,-3.569174496060302,1.2792219329130534,14.410467961883207,12.673623202410248,36.564402411136406
18.3018301830183,-3.434814823778122,1.317550277553595,8.638406426098538,1.1872754060839004,34.79375696115785
18.4018401840184,-3.318332438169777,0.9888025795473053,2.9636278328675294,-0.5774799236198029,26.58400981731718
18.5018501850185,-3.2357001527871265,0.6867371151894155,0.9913435787993778,0.1674458131980055,20.319749380988505
18.6018601860186,-3.175939070796971,0.531143748284369,0.7357455760331579,0.9003668630125741,15.599060348570807
18.701870187018702,-3.1256748671841885,0.49007599921520595,1.2304741050037002,2.0929696768840045,12.070792199531345
18.8018801880188,-3.074750354233797,0.5463155176986203,2.693306805620966,4.962891776745888,9.83083662694354
18.9018901890189,-3.0114161833059976,0.7553806559516042,6.39165589599663,11.871931950490943,10.828750290964008
19.001900190019,-2.913442664549793,1.2691091499060057,13.658994388675291,21.41722230307446,23.886793361527715
19.1019101910191,-2.7494142553304655,1.9802880215511824,15.340178850546328,8.784590778204459,41.973220360910005
19.2019201920192,-2.5405806377289895,2.0535204756811622,5.555807274529196,-3.5065770792009543,33.51487223314272
19.301930193019302,-2.3567252781817425,1.589537601404222,-0.37268969849928785,-3.719035541699978,25.007474001145052
19.4019401940194,-2.2233016182771492,1.0889479380840004,-2.6240877536488174,-4.374076718044074,19.736622124848466
19.5019501950195,-2.1374652726076917,0.6259829686001246,-4.700894119591949,-7.399041793043915,16.98728843971448
19.6019601960196,-2.101065697524002,0.0724249300587882,-8.400145976055546,-13.103234908285524,18.958096563881103
19.7019701970197,-2.1305217161478964,-0.6946320517741981,-12.955396190710887,-15.971768808115584,29.388664364628525
19.801980198019802,-2.2380759462777875,-1.384151206376927,-11.904933042119337,-7.052238285701483,36.245119950593455
19.901990199019902,-2.384367833822585,-1.42139616649071,-6.178410604860303,-1.1423126360434173,30.459450205951683
20.00200020002,-2.5066885169753332,-0.993361224193496,-2.926212067511443,-1.3146707419905597,23.697689020280087
20.1020102010201,-2.5835507784198466,-0.5684016829649623,-2.428610531456814,-2.8472749213939883,18.59440816864367
20.2020202020202,-2.627247727278399,-0.34470134244101325,-3.644791287385498,-5.720630319357564,15.341133592722905
20.3020302030203,-2.661189106892356,-0.38251135111334655,-6.881697907860566,-11.438614518973878,15.673668223837034
20.402040204020402,-2.7144508061387014,-0.735324440866184,-12.355893573119108,-17.713273755033004,25.109749594252307
20.502050205020502,-2.8127666404672538,-1.1950684416098407,-13.800138575806333,-10.047534889338563,37.59856666329722
20.6020602060206,-2.9338333822866893,-1.106265375041653,-7.240155791552995,-0.3391824160949197,32.99603089503032
20.7020702070207,-3.0192860097222654,-0.5838432945266363,-2.4213830892016026,0.33985063657326553,25.151593199666777
20.8020802080208,-3.0540080976152346,-0.1456255685186319,-0.9770815104243673,-0.48141184238896,19.26683872579962
20.9020902090209,-3.05557422021106,0.08262886995911624,-0.9808146604217495,-1.3913777159588228,14.830676329762236
21.002100210021002,-3.0428134894555705,0.14969094420339432,-1.8144392475238702,-3.162014709988787,11.628266889873778
21.102110211021103,-3.030291048128029,0.07410617416962467,-4.049299623355114,-7.450873404799431,10.235874748900887
21.2021202120212,-3.0351194466133564,-0.21817382419566803,-9.290379713277105,-16.515694531712096,14.84861450607725
21.3021302130213,-3.0843511032957736,-0.7996006664182552,-16.05992665863811,-19.01679569087604,34.42686478085063
21.4021402140214,-3.185319563568113,-1.0797934169021028,-11.26574829007206,-1.0282891411417374,39.44111809451982
21.5021502150215,-3.272328756843441,-0.5833059398457239,-2.4834754748247425,3.4823010328162227,29.131782949703034
21.602160216021602,-3.300444115237339,-0.011829130599431248,1.175458854053343,3.2696068903338555,22.231004501426344
21.702170217021703,-3.2822765907239164,0.3450056870755342,2.8926547103170694,4.641293221831778,17.74490709410746
21.8021802180218,-3.234565216934082,0.6083833436708278,5.290481257522132,8.581271352394067,15.931186820031202
21.9021902190219,-3.1577660382837482,0.9533519205659983,9.71116076354929,15.09494996168252,20.151099486778776
22.002200220022,-3.0382613653348423,1.4516416987633456,13.928843799766483,15.020702975687396,33.09603934692996
22.1022102210221,-2.8736284453666032,1.7637142875570155,10.49721749159624,3.8812207778338514,35.96771480227004
22.202220222022202,-2.702071310439292,1.6086524270963418,4.517584821183984,0.21104809529673907,28.430551117871147
22.302230223022303,-2.556430917135795,1.308738088046928,1.9975966190890495,0.9264665830466081,21.88673908662602
22.4022402240224,-2.436767283215171,1.1085929525761422,1.7929034958255745,2.295826400301202,17.008323645332208
22.5022502250225,-2.3293184939530485,1.0698285638539595,2.954662913555093,4.870209352994701,13.745479059686707
22.6022602260226,-2.2155422290215045,1.2509145465250973,6.012425694782133,10.432312814895916,13.496140560298056
22.7022702270227,-2.0666939606553703,1.8056382761841665,11.883542004074522,18.497640323592243,22.19108642214247
22.802280228022802,-1.8391485783713581,2.7834598186572155,14.940078480893987,12.159526069711092,38.35831625255112
22.902290229022903,-1.5175364612442253,3.5524161518214394,7.883238885641256,-0.38528554685965943,34.67763037851023
23.002300230023,-1.1453251751748528,3.843351353282202,1.9285701156282031,-1.6224328892670874,26.03614943482023
23.1023102310231,-0.7514713303095987,4.042107947612671,-0.13856064211131336,-1.2278917156216618,19.85755808182683
23.2023202320232,-0.33365198708794774,4.328134306494551,-0.9547699462915387,-1.7225370180429027,15.284482459535914
23.3023302330233,0.1150648314718798,4.632664253859089,-2.0214520078454394,-3.560979638463339,12.042765460658673
23.402340234023402,0.5850960297139031,4.69366683033025,-4.490959226390575,-8.20076587265392,10.860713649374112
23.502350235023503,1.0308850287207056,4.065351655284038,-10.021040792389968,-17.34864351545663,16.538228712221283
23.6023602360236,1.3636676784491102,2.4456706271247146,-16.052234078657403,-17.34477600255285,36.123805105316194
23.7023702370237,1.5159857328593653,0.7209437235756484,-10.254827424771902,-0.2584846113875843,38.237495297394126
23.8023802380238,1.5421385979861433,-0.045628784551606044,-2.1709004250684383,3.1081673260934424,28.286945346100715
23.9023902390239,1.526739017342345,-0.20620594058608704,1.046329056908462,2.897533166016647,21.60504318081361
24.002400240024002,1.5077624738042328,-0.149086405771671,2.6034796990630564,4.2339628137319085,17.126655317920626
24.102410241024103,1.502114400426654,0.06921512879139903,4.887449405400089,8.077054661893268,15.1065311042191
24.2024202420242,1.5309988879368466,0.5707213025439168,9.324427640766876,14.922418881073384,18.853042484810707
24.3024302430243,1.6300983293787557,1.466054290575783,14.142566013452406,16.14291380369803,32.447989979979994
24.4024402440244,1.8213986544884178,2.254631408144652,11.042201071497379,4.072174689216078,36.83700917889759
24.5024502450245,2.0507429351735706,2.18632487255818,4.508576948607237,-0.33086641369661807,29.030807596639136
24.602460246024602,2.2402113231714873,1.5641499806016288,1.5956575283381031,0.22698279115440273,22.18985443532648
24.702470247024703,2.3634656177444753,0.924729377604478,1.0692818495856222,1.166486725703737,17.066794240534396
24.8024802480248,2.432040132296729,0.4856784739499701,1.6179331660653615,2.6419134204306327,13.28553174457833
24.9024902490249,2.4687735265076793,0.29166110427788433,3.357813647521332,6.018560766336718,11.092777355339667
25.002500250025,2.500286457616399,0.3979589264915693,7.546771518887782,13.551106757078404,13.128022167203746
25.1025102510251,2.5622701931371923,0.9104089907453095,14.537839534684334,20.490306586516432,28.243371345869267
25.202520252025202,2.6851490093533252,1.4608824902936834,13.646654218534373,5.698132083633121,40.817572540775416
25.302530253025303,2.824001046138372,1.172895988729594,4.581384820049564,-2.8592886842365943,31.656392663478137
25.4025402540254,2.9063205003712054,0.473037095240751,-0.1506326383144354,-2.769614710854324,23.801595620620535
25.5025502550255,2.9245731079904957,-0.06958731296236415,-1.930140042238933,-3.3489809250836013,18.539459568519295
25.6025602560256,2.898371297410301,-0.43776390576376456,-3.675316261196574,-6.0178648167961715,15.332644373807728
25.7025702570257,2.837174152697073,-0.8021498968244389,-7.109033545164929,-11.819410143242262,15.940659509628565
25.802580258025802,2.7316683085564395,-1.3482396314495548,-12.6045578576338,-17.73682791539077,25.905889192059366
25.9025902590259,2.563311980296987,-1.993416689609036,-13.57314367665787,-9.358845361280782,37.7139260414936
26.002600260026,2.348552362955713,-2.201652885007112,-6.920482998792961,-0.223552207084182,32.54112402360263
26.1026102610261,2.136884734254353,-1.9990950923173147,-2.3277807539584954,0.25084230060297397,24.81339911319628
26.2026202620262,1.9496614675506683,-1.7572819587240178,-1.008311059705861,-0.5967340086889732,19.021352043909165
26.302630263026302,1.7816610753724231,-1.6241297655755706,-1.0914149579590522,-1.5925269563672166,14.662117344451568
26.402640264026402,1.6199807465539307,-1.6368162535464388,-2.0593234449826645,-3.604098236723281,11.576436983407044
26.5026502650265,1.4470705783625777,-1.870418095988598,-4.601283214823768,-8.462686644526634,10.57827251932497
